f/MHz,AbsorbSpectrum
7.437600000000000655e+00,-5.599999999999999645e+00
7.437800000000000189e+00,-5.280000000000000249e+00
7.438000000000000611e+00,-5.280000000000000249e+00
7.438200000000000145e+00,-5.679999999999999716e+00
7.438400000000000567e+00,-5.280000000000000249e+00
7.438600000000000101e+00,-5.759999999999999787e+00
7.438800000000000523e+00,-5.280000000000000249e+00
7.439000000000000057e+00,-5.679999999999999716e+00
7.439200000000000479e+00,-5.360000000000000320e+00
7.439400000000000013e+00,-5.759999999999999787e+00
7.439600000000000435e+00,-5.360000000000000320e+00
7.439799999999999969e+00,-5.839999999999999858e+00
7.440000000000000391e+00,-5.360000000000000320e+00
7.440199999999999925e+00,-5.839999999999999858e+00
7.440400000000000347e+00,-5.839999999999999858e+00
7.440599999999999881e+00,-5.440000000000000391e+00
7.440800000000000303e+00,-5.440000000000000391e+00
7.440999999999999837e+00,-5.919999999999999929e+00
7.441200000000000259e+00,-5.440000000000000391e+00
7.441399999999999793e+00,-5.839999999999999858e+00
7.441600000000000215e+00,-5.440000000000000391e+00
7.441800000000000637e+00,-5.839999999999999858e+00
7.442000000000000171e+00,-5.440000000000000391e+00
7.442200000000000593e+00,-5.919999999999999929e+00
7.442400000000000126e+00,-5.839999999999999858e+00
7.442600000000000549e+00,-5.360000000000000320e+00
7.442800000000000082e+00,-5.839999999999999858e+00
7.443000000000000504e+00,-5.360000000000000320e+00
7.443200000000000038e+00,-5.360000000000000320e+00
7.443400000000000460e+00,-5.839999999999999858e+00
7.443599999999999994e+00,-5.759999999999999787e+00
7.443800000000000416e+00,-5.280000000000000249e+00
7.443999999999999950e+00,-5.280000000000000249e+00
7.444200000000000372e+00,-5.759999999999999787e+00
7.444399999999999906e+00,-5.280000000000000249e+00
7.444600000000000328e+00,-5.759999999999999787e+00
7.444799999999999862e+00,-5.599999999999999645e+00
7.445000000000000284e+00,-5.280000000000000249e+00
7.445199999999999818e+00,-5.599999999999999645e+00
7.445400000000000240e+00,-5.200000000000000178e+00
7.445599999999999774e+00,-5.599999999999999645e+00
7.445800000000000196e+00,-5.280000000000000249e+00
7.446000000000000618e+00,-5.280000000000000249e+00
7.446200000000000152e+00,-5.599999999999999645e+00
7.446400000000000574e+00,-5.280000000000000249e+00
7.446600000000000108e+00,-5.679999999999999716e+00
7.446800000000000530e+00,-5.280000000000000249e+00
7.447000000000000064e+00,-5.679999999999999716e+00
7.447200000000000486e+00,-5.280000000000000249e+00
7.447400000000000020e+00,-5.679999999999999716e+00
7.447600000000000442e+00,-5.360000000000000320e+00
7.447799999999999976e+00,-5.759999999999999787e+00
7.448000000000000398e+00,-5.360000000000000320e+00
7.448199999999999932e+00,-5.839999999999999858e+00
7.448400000000000354e+00,-5.360000000000000320e+00
7.448599999999999888e+00,-5.839999999999999858e+00
7.448800000000000310e+00,-5.839999999999999858e+00
7.448999999999999844e+00,-5.360000000000000320e+00
7.449200000000000266e+00,-5.839999999999999858e+00
7.449399999999999800e+00,-5.360000000000000320e+00
7.449600000000000222e+00,-5.440000000000000391e+00
7.449799999999999756e+00,-5.839999999999999858e+00
7.450000000000000178e+00,-5.839999999999999858e+00
7.450200000000000600e+00,-5.360000000000000320e+00
7.450400000000000134e+00,-5.839999999999999858e+00
7.450600000000000556e+00,-5.360000000000000320e+00
7.450800000000000090e+00,-5.839999999999999858e+00
7.451000000000000512e+00,-5.360000000000000320e+00
7.451200000000000045e+00,-5.360000000000000320e+00
7.451400000000000468e+00,-5.839999999999999858e+00
7.451600000000000001e+00,-5.360000000000000320e+00
7.451800000000000423e+00,-5.679999999999999716e+00
7.451999999999999957e+00,-5.759999999999999787e+00
7.452200000000000379e+00,-5.280000000000000249e+00
7.452399999999999913e+00,-5.280000000000000249e+00
7.452600000000000335e+00,-5.759999999999999787e+00
7.452799999999999869e+00,-5.280000000000000249e+00
7.453000000000000291e+00,-5.679999999999999716e+00
7.453199999999999825e+00,-5.280000000000000249e+00
7.453400000000000247e+00,-5.599999999999999645e+00
7.453599999999999781e+00,-5.599999999999999645e+00
7.453800000000000203e+00,-5.280000000000000249e+00
7.453999999999999737e+00,-5.280000000000000249e+00
7.454200000000000159e+00,-5.599999999999999645e+00
7.454400000000000581e+00,-5.280000000000000249e+00
7.454600000000000115e+00,-5.759999999999999787e+00
7.454800000000000537e+00,-5.280000000000000249e+00
7.455000000000000071e+00,-5.759999999999999787e+00
7.455200000000000493e+00,-5.360000000000000320e+00
7.455400000000000027e+00,-5.759999999999999787e+00
7.455600000000000449e+00,-5.360000000000000320e+00
7.455799999999999983e+00,-5.839999999999999858e+00
7.456000000000000405e+00,-5.360000000000000320e+00
7.456199999999999939e+00,-5.839999999999999858e+00
7.456400000000000361e+00,-5.839999999999999858e+00
7.456599999999999895e+00,-5.360000000000000320e+00
7.456800000000000317e+00,-5.839999999999999858e+00
7.456999999999999851e+00,-5.360000000000000320e+00
7.457200000000000273e+00,-5.360000000000000320e+00
7.457399999999999807e+00,-5.839999999999999858e+00
7.457600000000000229e+00,-5.839999999999999858e+00
7.457799999999999763e+00,-5.360000000000000320e+00
7.458000000000000185e+00,-5.360000000000000320e+00
7.458199999999999719e+00,-5.839999999999999858e+00
7.458400000000000141e+00,-5.360000000000000320e+00
7.458600000000000563e+00,-5.839999999999999858e+00
7.458800000000000097e+00,-5.360000000000000320e+00
7.459000000000000519e+00,-5.839999999999999858e+00
7.459200000000000053e+00,-5.360000000000000320e+00
7.459400000000000475e+00,-5.759999999999999787e+00
7.459600000000000009e+00,-5.360000000000000320e+00
7.459800000000000431e+00,-5.759999999999999787e+00
7.459999999999999964e+00,-5.679999999999999716e+00
7.460200000000000387e+00,-5.360000000000000320e+00
7.460399999999999920e+00,-5.360000000000000320e+00
7.460600000000000342e+00,-5.759999999999999787e+00
7.460799999999999876e+00,-5.280000000000000249e+00
7.461000000000000298e+00,-5.759999999999999787e+00
7.461199999999999832e+00,-5.280000000000000249e+00
7.461400000000000254e+00,-5.679999999999999716e+00
7.461599999999999788e+00,-5.679999999999999716e+00
7.461800000000000210e+00,-5.280000000000000249e+00
7.461999999999999744e+00,-5.280000000000000249e+00
7.462200000000000166e+00,-5.679999999999999716e+00
7.462399999999999700e+00,-5.679999999999999716e+00
7.462600000000000122e+00,-5.280000000000000249e+00
7.462800000000000544e+00,-5.280000000000000249e+00
7.463000000000000078e+00,-5.759999999999999787e+00
7.463200000000000500e+00,-5.360000000000000320e+00
7.463400000000000034e+00,-5.759999999999999787e+00
7.463600000000000456e+00,-5.360000000000000320e+00
7.463799999999999990e+00,-5.839999999999999858e+00
7.464000000000000412e+00,-5.360000000000000320e+00
7.464199999999999946e+00,-5.839999999999999858e+00
7.464400000000000368e+00,-5.839999999999999858e+00
7.464599999999999902e+00,-5.440000000000000391e+00
7.464800000000000324e+00,-5.440000000000000391e+00
7.464999999999999858e+00,-5.839999999999999858e+00
7.465200000000000280e+00,-5.440000000000000391e+00
7.465399999999999814e+00,-5.919999999999999929e+00
7.465600000000000236e+00,-5.839999999999999858e+00
7.465799999999999770e+00,-5.440000000000000391e+00
7.466000000000000192e+00,-5.440000000000000391e+00
7.466199999999999726e+00,-5.839999999999999858e+00
7.466400000000000148e+00,-5.839999999999999858e+00
7.466599999999999682e+00,-5.360000000000000320e+00
7.466800000000000104e+00,-5.360000000000000320e+00
7.467000000000000526e+00,-5.839999999999999858e+00
7.467200000000000060e+00,-5.360000000000000320e+00
7.467400000000000482e+00,-5.759999999999999787e+00
7.467600000000000016e+00,-5.360000000000000320e+00
7.467800000000000438e+00,-5.759999999999999787e+00
7.467999999999999972e+00,-5.280000000000000249e+00
